strain,mds1,mds2,mds3,mds4,mds5,mds6,mds7,mds8,mds9,mds10,variant_seq
49f6a48b|16.4475,-3.485292050691328,0.641191426573992,2.9088541969781563,3.13975766873525,0.1602170244998755,3.792895393385652,0.8567359501636262,-0.2938741617199759,1.2016203643319372,3.495729052227642,7
357c2025|16.4638,-3.101637909528268,0.3665190781294093,2.500146513365106,2.974215176788678,0.7815127798013297,2.532359618733574,0.5645384883090233,-0.3714895969456531,0.4424320513274,2.625706534623152,7
79fda0b8|16.5835,-3.2686917310227512,0.9549925862563192,3.840854737268629,2.958243110646275,0.932917802457793,3.461425832033976,0.6091321140775297,-0.2981528229533464,0.8585404437029094,3.260379092219676,7
68933c2d|16.6306,-3.4026116157396533,-0.0047082166178492,3.590065045275991,2.9936117211511504,0.9977080340629044,2.964297302527208,0.368589694041336,-0.3838941940123086,1.2301143346256194,3.8725434475531415,7
2fb478d4|16.6423,-3.5944023557908835,-0.0428977624577925,3.7678689678991977,3.2623490925728857,1.1915242008577387,2.812746763870481,-0.1493053126733235,0.2083791408094151,0.9334320771005512,3.4391887097606606,7
6d4e5453|16.6427,-3.415505715971888,-0.0249487233775707,3.41108662193651,2.8585186322541545,0.9047102768066484,3.2866491087330827,0.1115308002170556,-0.5548902800667723,0.9934271240712372,3.9333461718206713,7
5aaeab0d|16.6657,-3.580396413745336,0.7455367268224532,3.684274627520352,3.5149945995106937,0.9668483334517968,2.9694559912375205,0.4398446050742884,0.4165172060453943,1.348774613547365,2.923898366404873,7
12c2803a|16.6686,-3.6950264740760255,-0.2279778137966764,3.007108103205526,3.37771834292524,0.6637933199660611,2.9853404837757123,0.1177960272073469,-0.051063986674399,1.5377425909230027,3.745974144076574,7
61a9e82c|16.7067,-3.3225527560252464,0.8444561452758507,3.580679965261929,3.088491664151955,0.9493175851431792,3.525176169402169,-0.1270232825809847,-0.6025919610692572,0.970375116402067,3.3135836028438206,7
3dd602e0|16.707,-3.238593558336102,0.6435144709712065,3.628297023404716,2.9167922871851952,0.4722999231910846,3.584363466505783,0.8551614026771086,-0.4554520092402871,0.765259226494163,3.567434137724804,7
2344db44|16.7772,-3.224031350315594,0.8389772144292857,3.921779393420592,3.060320201771279,0.5827212902158807,3.4555994123409093,0.7775607395652705,-0.2367517985806861,0.6431628677849861,3.271843113393459,7
32753dd3|16.8885,-3.715658993054936,-0.1739030458767924,2.9899290533994307,3.028878911107,0.2597890035354043,3.508488068668384,0.8545102742237302,0.2898137155663087,0.9509004768254264,3.700956671186955,7
32a32b51|16.6167,-3.462311208093185,0.0670517796523484,3.604287940526252,3.373779676155756,0.1314786309895512,3.4024981880605303,-0.0395617947831859,-0.1871657732917868,0.443877613885734,3.411585500024199,7
2f64afd3|18.4997,-1.4547318860260432,0.4668664186812347,2.3678046321609263,1.7546228435315907,0.5232294422864265,2.357598490702276,-0.819019716676434,2.3145527141066404,1.335245418376062,4.322588211627155,3
64ed96d4|16.5365,-3.6655903589806393,0.4195325386794138,3.424287502755994,3.4683758597291843,0.1722394995110149,3.65558936692636,0.0584902891487472,0.4552946761840094,0.3813427343221054,2.9275817700231808,7
63d85da9|16.713,-4.018338216677661,0.6037698675377609,4.465381193954222,4.484029465796252,0.8041030823341162,2.721552647898155,-0.0880547486268372,0.0291776734523752,2.708198705364608,3.541081011865429,7
3ec59d56|16.3284,-3.037887912182049,1.0905938218047109,2.1969578944167005,4.119835090190456,-0.7796455695565558,3.871579253372088,-0.3362225418957676,0.2221053788200221,2.1587531687246164,3.546876501914288,7
7a2c9b4c|16.5923,-2.537852254125447,0.5995801545814918,2.6595209413215053,2.847663040990623,0.6018161299054725,2.9731816029088685,0.0781778669252488,0.457449791464347,0.7748146532610587,3.2841908531238864,7
7948b53b|18.1654,-2.534001314962451,1.062184963485729,3.1180550546745582,2.994584999931439,0.2985872112194414,2.8383507832352723,-1.1275194196191762,2.95036025683218,1.90845028886404,3.456421558705849,3
2627f33d|18.1168,-1.1273967448071436,1.3384998152559575,2.893004600252254,1.83600561330151,-0.8006736782797449,4.35874309339479,-0.7768275545078681,2.99591750610067,0.2195071028329567,4.7215967688027725,3
1c3269f2|18.1233,-1.0653210686936572,0.6023181918304688,2.906214355344008,2.196936592265695,-0.4676972753611406,3.687180348522419,-2.647753662319321,1.9092617058889367,0.8823325810696344,5.135460035104862,3
1b092d9f|18.1245,-1.0097657715086226,2.5453720073344,3.5295781244721813,2.634131030936967,0.2045563568267837,3.3000227829524924,-1.095126581104955,3.01963922736893,1.9348233996143935,3.8084664716638,3
2734b32f|18.1398,-1.1340714623403274,1.040843882780434,2.948966589437362,2.4919862265315698,-0.4380649322572507,3.7622867988591606,-2.7950136656510054,2.287946514061243,0.5049594550310094,4.641033722221198,3
7e6195e8|18.1438,-0.9504249127907204,0.4592720481493854,3.618279092806337,1.4112511352754888,0.0833133495628311,3.614581496472623,-1.5999696069785465,2.3062414710794914,0.3256055663967414,5.411053251550934,3
1b28ef03|18.4939,-0.8103645019472372,1.0931861017214526,3.0198570512525684,1.1492985690909976,0.3304538070156816,3.904945372441415,-1.2043161287816178,1.5326744834369437,1.5337317659389853,5.716589496586277,3
3b843cc6|18.352,-1.3883161436993376,1.0265002321458931,2.7533924221796795,3.029782608623895,-0.2428130406101181,2.9541466660465687,-2.303740914381637,2.885312957562266,2.286060256529792,4.359832101460983,3
7aabc190|18.4901,-1.43947795877862,1.7404506500526076,3.822994029208882,2.79441240492546,2.064795718248825,2.684349344200539,-2.211246805438095,4.137840052541234,1.894978901556565,5.169738866425719,3
57d05402|16.25,-1.980163829950468,1.091821150402151,2.66645152936894,2.834041820219756,0.3528627851592354,2.815644648275987,1.049663469675871,1.6166817389966068,1.6580606988798372,3.597553237748805,3
445b0828|18.1677,-1.0410036295481349,1.4628458630893666,2.5854681139686173,1.6593491823564712,0.0632592007292793,3.3039769403719093,-1.1487309326724109,1.7690085509989322,0.1857823230646656,3.92119923964627,3
135a41c8|17.8097,-1.28701959515968,1.6729636502004348,2.466089262799421,1.789733186089155,0.7333532490764997,2.8723607339217514,-0.6523948225193278,2.5952785190705665,0.5289651590595679,3.670667404173668,3
b99dc1|18.0923,-1.0786436172393494,3.207347198490916,1.9029007045268025,2.384682683192983,0.3569396146938201,4.394396421420724,-1.6281862394163835,2.00755339697294,1.1755538504005,4.237758428537107,3
73b9a77f|18.1737,-0.6440080037106666,1.7440966008897838,4.637102549403831,1.4792350002309211,1.446155362038326,2.723668201106318,-0.9934979196371176,2.1881412688866484,0.5565071726360066,4.891952648205468,3
35fc9d63|17.8556,-1.313638443319281,1.4758758236764666,1.709867086699036,2.057096244813508,0.4327045534254123,2.917023747427117,-1.4304911223053214,1.6366241728020978,1.6788025779710964,4.020518904941052,3
e20eeb7|17.8868,-1.148261440512107,1.0441071600194862,3.010313672279874,2.0200848936718936,0.1733754671827901,2.638198393223971,-1.4128216633529895,2.203219387023456,0.4514914963784266,3.736576138506556,3
7ae323bc|17.9639,-1.0940287396984567,1.8190407537683992,2.1573899556215776,1.767174702978782,0.6844786413294008,3.13647506777822,-1.44808238856329,1.516429036999224,0.8938593343377024,3.9594319420013377,3
39af4a31|17.9688,-1.1549121089402552,1.684288645938739,2.487614296637849,1.7627832471947706,1.0338855715141138,2.505710138151621,-0.7117588933643277,1.9684010355833623,1.6299546128998808,3.958888098591334,3
428069e|17.9729,-0.3889689726103012,1.7512420364162669,2.158296506804716,2.169636377476956,0.5321602667463528,2.8552239114015867,-0.820801650870684,2.346942589668913,0.7222842227212033,3.655750472383021,3
7f561968|18.0307,-1.1072330338788574,1.483300782305793,2.3487199160954035,2.1895256723350007,0.0974965409602362,2.7865583353048144,-1.518862816741815,1.5232713079836162,1.6449127683095544,3.83101714884699,3
70cdf71c|18.0922,-1.2978157875409368,1.2096575307362698,2.384663164744457,1.5028515390528316,0.4032068072973548,3.0945750910937826,-0.4761570769720644,2.498873658450781,0.3045111509013918,4.005327794365884,3
385840be|18.0999,-1.3880472497333096,1.576340812129012,2.250850137655493,2.456454297711034,-0.0320343069147224,2.860119563645434,-1.226394095388538,2.575147341514917,0.7411972084204862,3.331672767085021,3
63202b3a|18.101,-1.4220625434250056,1.5849393022450944,2.2740993753971424,2.011070687440759,0.5274250782505734,2.7906431424067546,-0.5825046955918446,2.830701522973547,0.7861810853982397,3.552319220331152,3
6c3cf1a7|18.1195,-1.146706787241262,1.1830912652020924,2.859886357413592,1.8295342130985943,1.034448888363629,2.252205899658399,-1.287223455229912,1.9486185962447824,1.2294290778375232,4.028085109029614,3
7ea49c7c|18.1604,-1.3174254543452113,1.2166552435128066,1.8600403016366047,1.6255357827599444,0.4228531395624255,3.2980618838599427,-1.3193478231819469,1.9210316174074555,0.4862204530871327,4.16252805132029,3
327fbcca|18.4762,-1.4500270099882018,0.8839124574605487,2.325502187275427,2.004597750468444,0.4781326172983227,2.6974641729558435,-1.4504755617434395,2.553120672686556,0.3846525991445323,3.850651921377832,3
398629c4|16.569,-1.7075190986334907,1.5232341374909042,2.6777290151265087,2.237390325303156,0.8017903088495694,3.282230076621865,0.9089030261783312,0.7823250622993702,1.4472512428098214,3.9145758821451553,7
2066e695|16.6401,-1.977643333148614,0.911403567646884,3.152912383499877,2.3384765416565982,1.1785296192157853,2.7138152157885584,0.8486045396096378,1.799567039918488,0.9411445858908836,3.727625893519416,3
53f7734a|16.688,-1.651745391579576,1.247475178489344,2.6297059468392696,2.280979901611295,0.6800345912324235,3.139741721541591,0.752916031446848,0.479492323911721,1.717564858898781,4.152821746717875,7
2a5070e|16.7654,-1.4960731448379376,1.900756872714532,3.4427467082254064,2.859555971966595,0.2216970022110895,3.2841668946628086,0.1687457711437286,0.8651915583769325,0.4025284649662746,3.1781913709876912,7
62dc8c9f|16.8009,-1.7746741863654265,0.9342975439498714,3.082075638064558,1.9976057542215708,1.248124834242854,2.9103116703343552,0.7567052679074167,1.0298998047455057,1.191763463992129,4.133414634576763,7
cbfe9d0|16.8734,-3.727453689834854,0.8025538636413226,5.485396350981637,3.930295971306996,0.3089010502178889,3.1803801646854364,1.1573259265218874,0.5386830418149161,1.2106490963567331,3.332091101124242,7
24548b97|18.162,-1.411104520341536,1.473515512609835,2.2898289719653286,2.373769959563192,0.0961131127811567,2.817166310359715,-1.2911309351315168,2.5949305822233253,0.7803540198421896,3.3799447452757447,3
330f2099|17.3993,-1.2694316830457053,1.5828527567529145,2.304875334911705,2.201373971445088,0.8309572815014088,2.4566699213786443,-1.469239505285936,1.9835883471375624,1.559282387490474,3.742923053630809,3
65f2eecb|17.7995,-0.9825632062921636,2.9198253559198726,3.391044241790784,3.1843424162790632,0.0786097254230221,3.174373032728624,-1.9304256406170848,2.405503286417102,1.8723581252439765,3.50455331163396,3
1cdf7e9f|17.9642,-1.1830630164100413,0.3659004300435403,2.4363677396677783,1.603645181361345,-0.9922780932522112,4.27763118318452,-1.1767998528769494,2.14948380482024,-0.098486519349004,5.594277333123502,3
493954b6|18.0706,-1.22528039273431,1.3503655601577536,1.8986154291783932,2.177220242393201,-1.5448632220045098,4.698944896103765,-1.0633589911729793,2.190105392476196,0.3803754879366325,4.928721305236667,3
4669ff66|18.0967,-1.6385928181914131,1.4708306633691348,3.052008169396321,3.4141215764132387,-0.1651048666182027,2.7161742679569145,-1.5819325263628594,4.127693670595132,0.8595812255296184,3.605008586066589,3
6c0ad8a6|18.129,-1.5733861455995826,1.295368960358021,3.42828379275155,2.6576342458842857,0.6023372673845577,2.291993639840157,-0.2036540790598318,4.289840563486286,1.5675396092643854,4.126640111213143,3
595b4020|18.4273,-1.9042952968135904,-0.0734474815311703,1.834382556787475,2.163624004237144,1.0056234619083468,2.5379673182040063,-1.4273806694642142,3.327096492431324,1.8724779053249416,5.540350724513494,3
219271ee|17.9304,-0.7331214500245046,1.1068518426869698,4.278220773218735,1.88043872677661,0.8687423472240344,2.180945300514922,-0.7878775130445032,1.9390318252987524,2.4463868218288694,5.24280884866366,3
7d4f333e|18.2429,-0.7845533300802543,1.219055914147693,3.533580588250254,0.9690192362197796,1.4615812630164713,3.0290423177506427,-0.7321716781330014,1.5201175419807185,1.7163577155399636,5.831454470185931,3
438ec0cf|15.987,-1.707528432507875,0.6745289763726876,2.0944940978595468,2.4289086642863693,0.50335074665367,2.4525570243749426,-0.0593519095674571,0.6936934466673871,0.5787640616229549,3.029763309883964,7
f1e5343|16.1568,-1.9516295358611768,0.8125000935404555,2.6804785303725494,2.3655400204895565,1.3329283454746454,2.582261993361627,0.5798135763250458,1.1637643829267297,1.8029983212669884,4.131200460437426,3
6f455f6e|16.1956,-1.602539515384,1.8862919230101447,3.435323882107598,2.867247666735162,1.0713894919289475,2.978636447290358,-0.6255495421709,0.7726818890724002,0.7313604254208607,3.1631560389478253,7
216dbd0f|16.2474,-1.494214890860884,1.1459055971334615,3.2270748065883352,1.9949913048734835,0.4794356695932132,3.458361861727115,0.6511295241988951,0.5433153277885314,0.4620515005545352,4.093208649530756,7
3222686e|16.2724,-2.019625194267526,0.7695971609380142,2.0822879546449378,2.542095631885804,0.236759269131434,3.143860448199636,0.9452699373559156,1.1229070796878076,1.7587757578248482,4.126782333398964,3
3c0ed6e6|16.2887,-1.7429204908930147,1.5748370262114078,3.372395669861828,3.237354572562734,0.099568697743895,3.15733063807655,-0.419610723011623,1.375934215271164,0.2040215976103235,2.876772544850108,7
25835b98|16.3057,-1.6747236515547703,0.4424081389437387,3.593755403784201,2.652879231825601,-0.1771980372406846,3.0963170423981463,-0.0322729396707767,1.1860210955482295,-0.0531772799558841,3.733332689675191,7
615f5280|16.3173,-1.6214138586760014,1.400443746913587,2.682198010257407,2.4949542933821687,-0.3618274131984963,3.846637466288369,0.5707798468263394,0.6697999470133016,0.5085914148665155,3.713861878807124,7
d5b39b9|16.5582,-1.5107380363040486,0.9421223605082484,3.53612698625009,2.5996741318090306,-0.2722338230501662,3.3586325480436394,0.1655728003508878,0.8500315679513444,-0.0088862528434811,3.665961074313386,7
47bcf207|16.6013,-1.5754291301229286,1.30199574846213,2.972881421191288,2.8986028665162435,0.3410162518225642,2.6703050892785085,0.6464846191825444,0.6055170373550297,1.8350651390960808,3.885453885333517,7
5b72e51f|16.6479,-1.6660783937771049,1.3609207669997463,2.6865544334983,3.01634736008552,-0.5069684890774092,3.3355355973548377,0.5654124355849117,0.7838970342855544,1.411080653009391,3.5560416248747115,3
2e3010d7|16.6668,-2.016285027037105,1.22479527025535,2.6214151479829217,2.3378450306467418,0.7185045186365011,3.2717343439803384,1.0901205583630942,1.704419338818697,0.9233071881468664,3.661906416643225,3
1a430a77|16.6961,-1.5698251253466715,1.515354720389639,3.389624579169852,2.442542127106383,0.2303561109482645,3.397266590984373,0.7368943759840803,1.1120155805614242,0.2933225403328815,3.4744876662891007,7
2d735ed0|16.7051,-1.4054088789655694,1.8498409383201544,3.109497705273057,2.7590201373195806,0.1114224990652747,3.429094434357137,0.001093754682171,0.2049837700380807,1.0352238600405126,3.5081226283422,7
4c87b85b|16.7093,-1.686803086988391,1.8662930946547849,2.4549834064358045,2.883677375956171,-0.0752968088495593,3.55776843384008,0.4759331890049443,0.6796216419011156,1.391597115835169,3.430828476930069,7
acad93c|16.7269,-1.559492907567095,1.416829370618124,3.282175431492602,3.25457931525026,-0.2486215646326223,3.253840670241923,-0.7904838571472387,0.6143127259725559,0.4758174355209246,3.1917783764859773,7
3495bffa|16.7368,-1.7472723981991345,1.880995812943364,3.1019534679474066,3.0886854440185845,0.4347611377566354,2.949181922915964,0.5348277177109892,1.390484669651486,1.2699601573603423,3.048397504164601,3
5eea4b46|16.7507,-1.612874065780722,1.5716473387217391,2.5360242804152158,2.490515380112577,-0.1956825265257788,3.841050704908516,0.5371742872468203,0.4993536512604596,0.8343043518519488,3.744311293909835,7
1328a24d|16.7683,-1.618790820733729,0.8319487516090575,2.620934440974393,2.237759998699133,-0.2158803931257231,3.628289510274509,0.6189113435464115,0.399141951162467,0.8711284579970968,4.260676036712148,7
3c2ce32e|16.879,-1.83811664933918,1.579899404262619,2.654325264163504,2.8982089793794867,0.2533376413726131,3.061117612401105,0.9407334227785124,1.2979789722488806,1.6441665408827042,3.427887949111289,3
d052045|16.8864,-1.673457946821137,1.8118993025603425,2.674263312388142,3.187761200974818,0.5928197708586981,2.963499305782693,-0.5431813014489295,0.3801094504766534,1.8320012642074617,3.388441420438999,3
59d36101|17.0103,-1.8685222524481728,1.988851370072214,2.94849748191687,3.214146937947405,0.7507243092184307,2.9310621663478305,-0.0139932697354026,1.4202813591770609,1.2726059644930785,2.8950179843802326,3
77f5f241|17.0191,-1.9231741076101436,1.9410203592982376,2.438127016945612,3.3842406802361222,0.4032560680276164,3.2807312215792934,-0.7107327908668436,1.0140306074413132,1.250170319792377,2.9438832658498155,3
4d787317|17.1947,-1.5349591109426202,1.3291855591653627,3.3364152947689285,2.8882700700260697,-0.2667869408625991,3.510091043031098,-0.4806875989653196,0.6451285353435068,0.0481799350014401,3.351417425957599,7
1cd1dd49|17.3697,-1.8892914630373483,0.8094652357541687,2.0729616549660377,2.7595246102825803,-0.6641661309733825,3.705335805322656,0.3169248763783611,0.7295332143293778,1.1404877617652127,3.940261137769411,3
f5b12d7|17.9688,-2.029443159672105,1.1867956576672936,2.2468867295640225,3.684790776086442,-0.1861121300530574,3.00027283962071,-0.7851586491141654,1.0486942174705849,1.586558140362215,3.214202828827702,3
4943f811|16.1091,-3.406135519787484,0.1509879145619771,4.009916094401077,3.4658204073705714,0.4393234194323239,3.054933309754924,0.0332637560711563,0.0956597454631777,0.4797693263851886,3.239666084306112,7
333a9b2b|16.8392,-1.7224588413060626,1.0424612248809992,3.1503977987566376,2.7643219032601465,0.970780416791816,2.3899534732077994,0.2762366141651701,0.8668738058622426,1.9949087502288063,3.844089712774524,3
1a5f313b|16.19,-3.70144817286242,-0.0268129026030173,3.092330113210968,2.769141421406751,0.5504520766962855,3.730882367402077,0.5828433823120283,0.148745931199568,0.7625962039063737,3.6690189346047255,7
29799000|16.818,-1.6861113084652708,0.8330605252582206,3.4301902558167483,2.26103002245331,0.9755473998016354,2.6198531078957066,0.8579505400495703,1.14737599338489,1.1815625661451097,4.02304313801759,7
13b0068a|16.3591,-3.4240727921022645,0.7182542132180654,3.886766108347701,3.517559106717461,1.129670155899083,2.8570336531887017,0.0091322214656371,0.0371083376115349,1.2003026427324397,3.0511569479167213,7
bfb06c5|16.794,-1.8540377802098555,0.7356205307198235,3.52238056385077,2.4187569345203217,0.5623927135696551,2.9330328487144905,0.6351632110010403,1.7885082173670726,0.1075859356199823,3.606174837075985,7
6b0f3d99|16.659,-1.6083243270601326,1.0817085795797086,2.918154879716977,2.196577224027225,1.184329392916082,2.8279440423408984,0.4155697063107061,0.4234669218201602,1.6342437841669573,4.258484749218661,7
734a87b7|18.2147,-1.476401745552802,1.0034155226166377,1.690844337964048,1.7006904780356569,0.1468835837795711,3.2041152442494307,-0.647279817270381,2.475221147317597,0.693819088069878,4.114579926295984,3
69197ca1|18.0148,-2.3659782473915696,1.3366102987364734,2.0781913287644267,1.897887128215152,0.7441516598499858,3.6027217960815427,0.6577107978984296,1.4832583591462174,1.49521999656105,3.3319112552683614,3
256985b|18.1377,-1.556257801530966,1.7409282723123858,1.9937459794869996,1.1851053578757955,0.9921794510667244,3.0312705395519104,-0.7802495844550719,2.108732057167856,1.3208432559779086,3.645010008418248,3
40b01b01|18.1292,-1.5936086447785318,2.3031927852838505,1.250643025134923,1.055049020104099,0.1110075744625415,2.0714951264906016,-1.1593119598632249,1.965561428777576,1.561859073032812,4.539143399710648,3
57cbed91|16.6054,-2.50839516418549,0.6505927578205348,2.275282161580193,2.3322598058425985,0.4907024357869393,2.4925672693365173,-0.2648367776414804,0.8010076895472947,0.6800564864891928,3.1365496464027456,7
62d001b9|16.6319,-1.2360400082075946,1.006748642091596,1.8453574112846023,1.7871356640703966,0.203930995465688,2.0823618825420205,-0.563104315432178,1.3702316181696554,0.6739193400720979,3.272862550798912,3
34866069|17.1804,-0.9687248202959337,1.8083035401215293,2.3989944762106115,1.607179053078092,-0.0010185418258731,3.4437554084378195,-0.7488982268050878,1.5830745273895694,0.7012231689609653,3.9423022993158847,3
73e2290a|17.1866,-1.367075676818818,1.5490174182530665,1.812083088772003,1.7008934179299973,0.6654159161206405,2.919497955774833,-0.4048492238772488,2.2088883114195776,1.5729926597903383,4.0585293284987465,3
2de66ab7|17.3533,-0.9808222665639348,1.2927974328011909,2.9061706475754336,1.6995680720311956,0.0908111933538618,3.0638002532138158,-1.262551872153178,1.7430600477433655,0.2950003930667867,3.926556082085969,3
1805b488|17.5032,-1.2736325870752343,1.327701349182447,2.6929452136465657,1.98673689594714,0.3951929759779607,2.806967904047528,-1.1953879071915556,2.522176855914928,0.1852923438644751,3.610914232588804,3
1c944c9b|17.5551,-1.0102347428300809,1.87788586099035,2.6707671506743145,1.736275420161384,0.1514013855196772,3.245095605830242,-0.6985557167020308,2.0058636100219083,0.3713287976589668,3.682929620002596,3
13ffbf99|17.6952,-1.4166314446059394,1.7193738869595003,2.106312949158902,2.0375363425927304,0.8035573181761226,2.6899031520433123,-0.7327477851905667,2.6017372991922656,1.2359266619265763,3.624625837511995,3
a5a28f7|17.7365,-1.1355173602900228,1.868813937541564,2.359676816031891,1.910167428848535,0.9465592301324116,2.7904576435585846,-1.4097773363195054,1.7503105411402735,1.146940162265487,3.7971058925302703,3
693a895a|17.7417,-1.2440503018885227,1.365976115564691,2.265893372183737,1.9965110606697207,0.7714955847867438,2.408569120709046,-1.0961861751370992,1.8288744300941375,1.9484600172104656,4.030850093856337,3
4ace5446|17.7675,-1.470570705324038,0.7269784729118544,1.8858066431482807,1.476220134646198,0.6975084336391454,2.852826394711996,-0.7706385178063309,2.30755840766639,0.9300376116115586,4.425317072076301,3
17d7bc36|17.7967,-1.3622490600322863,1.297294999681624,2.576913892724658,2.165800388130761,0.0772911951523142,2.569981005163568,-0.4522816731578268,2.792258998022685,1.212377211131686,3.54561145406349,3
3ac30e9d|17.8381,-1.125066509591699,1.6305412428645327,2.6004806308803814,2.331569181738871,-0.0019691774279279,2.899741781034951,-1.6678734721279933,1.9268350144422128,0.6735604264925369,3.47231425122104,3
614e0456|17.8448,-0.1022223986107904,1.649210996293307,1.8678244541553344,2.210290686371265,0.5488104501568789,2.820778840810763,-0.5160221608135839,2.4668507813420817,0.749656355568736,3.753576291866709,3
58d19911|17.9036,-0.954558925667874,1.6220973277042838,2.582670382472602,1.462775575137602,0.7075450345168398,2.90936807004622,-0.7878966500318028,1.4502582443212482,1.3451836847787018,4.2054107894323725,3
7b983188|17.9257,-1.0741297478802547,1.702481941528076,2.4947462251614887,2.2281834605849986,-0.0559918766300598,2.849363116398802,-1.2011181758962504,1.719939994981633,1.614732556782923,3.6270932671155807,3
21c9270a|17.9385,-2.060549784737173,1.376312353225604,1.86991703780814,0.580996117824831,0.1551256875358234,3.0086991493200976,-1.1377316607174757,2.116481094394714,1.1470221137745449,2.9189930162694764,3
74d96397|17.9518,-1.1569574615741836,1.0875175647367958,3.0696605087165345,1.6847343240931354,0.6197708047236576,2.553947535527542,-0.8279712674896381,2.417432602282649,0.3458738822526328,3.90568222400459,3
5cee397d|17.9599,-1.2597672231823067,1.5858778109168323,2.751565254396135,2.222244378875188,0.1753598098574819,2.725085044807796,-0.9456385235947288,2.634136128549069,0.5945277635847449,3.3528706226204537,3
3a8bf70|17.9619,-0.9914948699288596,1.9092682509630865,2.656506266787368,2.020498975216691,0.6449095139885144,2.7349894808292725,-1.4183077912039523,1.549048189174203,1.2726923912455663,3.7241190219814087,3
3fb693a0|17.97,-1.4333388918162455,1.5297379893353624,2.0093550994645177,2.131103317326202,0.7240831841557341,2.8059835987827504,-1.4833743393521852,2.366183978639892,0.9110585681554908,3.6554096727478624,3
112308ed|17.9716,-0.9712006236719078,2.0279225079053567,2.9301059693278457,1.987228628477144,0.2788447057973274,2.873439691857952,-0.7327895007777849,2.035680565570651,0.903609981075875,3.482699535733738,3
8397bb4|17.977,-1.353667621826911,1.3549948321652945,2.0362669633076966,1.802647753718248,-0.1973778355850578,3.28289680559628,-0.2938333795028962,2.521311538964245,0.6613263402567867,3.831885630145203,3
70c42962|17.9777,-1.1993210209535556,1.4570230167221705,1.9668310028226932,1.7089852574008937,0.7637279841985873,2.7979028479179138,-1.0157095787562196,1.541474701110182,1.778658268720805,4.262546548799072,3
919801d|17.9852,-1.0643978442620885,1.95609554859628,2.418261897373267,2.0715055328399203,0.4486285877255034,3.0277017833079487,-1.566301209424025,1.664957722441491,0.8196551124889979,3.623957715453484,3
38177683|17.9979,-1.2877687061190866,1.5632381792957624,2.0687175655500125,2.353308911767035,0.3788674901982936,2.760917097139933,-1.8171152901588483,1.824237499386782,1.3011222152399564,3.67085902898822,3
4e887ddf|18.002,-1.054641760489868,1.6603725408031524,2.345986384695796,1.3523999053565343,0.5999947810201782,3.1672558461117366,-0.4261135715256322,1.7771712778948476,1.0278043393858758,4.176246793009114,3
f4dd2d|18.0071,-1.4433104391611442,1.4312627310960069,2.1270906052937057,2.1671379107257884,0.0943175984233972,2.717032198114018,-0.3475199397710944,2.7258955306792543,1.4500007568690303,3.6143383830449114,3
4b06a1b7|18.0092,-1.294358624035218,0.9817009257217256,1.8705166945337288,1.3472876261157791,0.5414074842095726,3.0516835285195247,-0.6137818337221546,1.8150799744953117,1.2695031640850547,4.538117552529115,3
1f5ac1a7|18.0194,-1.1674070753760732,1.8145480859226,2.317980809276545,2.0761339655833164,-0.3293590259748291,3.1959102314428662,-0.4155847575613964,2.2638370471622977,1.0198891469980536,3.53435463869253,3
1faa4b4d|18.0242,-1.0648083460407607,1.4169612290975353,2.8082984184930484,1.38630177562944,0.6664975565448232,2.960860542564632,-0.5725976735469716,2.103909039548717,0.3452526939376621,4.060832227775671,3
4d646062|18.0315,-1.08258008678294,1.4165607231459687,2.225503373626009,1.7082824652385638,-0.2002058949951932,3.4791010405919973,-1.1583120340286417,1.6135820316651208,0.4353405306035381,4.021975379909708,3
392e1b4a|18.0332,-1.5233419241369388,0.9234664164525216,2.1277383967999417,2.11096802248945,0.7045914758387514,2.476975969967555,-1.5173886982423983,2.487575311580889,1.0321038333104136,3.861240109877807,3
7721121c|18.0337,-1.2124170462022614,0.6837634728102727,2.507779002189764,1.5231252092532537,0.1861519450763505,3.014466221413147,-1.183542258795358,1.9659039857161693,0.2852574629688133,4.297362851110162,3
10a09d5d|18.0345,-1.1585979472562136,1.7115285766158446,2.261816387343563,1.7446326907040666,1.1313942871165488,2.7206463119384234,-1.2456410872270651,1.730802411398093,1.2717154426298265,4.024384154008594,3
7f7f0e9b|18.0393,-0.8053913445534848,0.3158538718962144,1.7604943891361138,0.9898042161746522,-0.0741338993541618,1.7622292549356768,-0.6295882842868393,1.1825493526645987,0.988208565857476,2.018254553724147,3
1c27f8f8|18.0397,-1.3597249897379935,1.0480671565146922,1.9471863699918437,1.7377873208261947,0.3005911530918078,3.2118536854679345,-1.4468539818728146,2.043311374788609,0.3730115525991203,4.097005218652862,3
54de19e9|18.0402,-1.614127687543195,0.8951345005852002,1.9274298239288197,2.13052184721568,0.541330992872498,2.562262299337967,-1.1739165742276072,2.745583203702621,1.048256813778471,3.854054091725696,3
3717e7ec|18.0449,-1.3921076507936463,1.496850521212552,2.337276664059675,2.1972915757709544,0.2951757481064506,2.858889586971822,-1.0928400500511797,2.7152912110127687,0.3991921114058673,3.4634915269900293,3
4a9837ce|18.0496,-1.0427133262438164,1.232334490375544,2.504080913105756,1.646193130364786,0.8647733116732013,2.641761844215783,-1.5226697330362426,1.330892843482612,1.1332446531002762,4.320405306276305,3
